player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
21039,Milan,Ivana,Milan Ivana,2015,105,milan-ivana,CSSR,Kálnica,Slovakia,1983-11-26,Right Midfield,Midfield,right,170.0,,1000000.0,,,https://img.a.transfermarkt.technology/portrait/header/21039-1517739113.jpg?lm=1,https://www.transfermarkt.co.uk/milan-ivana/profil/spieler/21039,L1,SV Darmstadt 98
21415,Marc,Fitzpatrick,Marc Fitzpatrick,2012,2759,marc-fitzpatrick,Scotland,Lanark,Scotland,1986-05-11,Central Midfield,Midfield,,,,600000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/marc-fitzpatrick/profil/spieler/21415,SC1,Ross County FC
21480,,Wederson,Wederson,2015,3216,wederson,Brazil,Campos dos Goytacazes,Brazil,1981-07-22,Left-Back,Defender,left,176.0,,3500000.0,,,https://img.a.transfermarkt.technology/portrait/header/21480-1465323357.jpg?lm=1,https://www.transfermarkt.co.uk/wederson/profil/spieler/21480,TR1,Mersin Talimyurdu SK
21495,Erik,Heijblok,Erik Heijblok,2013,1090,erik-heijblok,Netherlands,Wieringen,Netherlands,1977-06-29,Goalkeeper,Goalkeeper,right,196.0,,750000.0,,Winny Haatrecht,https://img.a.transfermarkt.technology/portrait/header/s_21495_1090_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/erik-heijblok/profil/spieler/21495,NL1,AZ Alkmaar
21590,Gibril,Sankoh,Gibril Sankoh,2015,192,gibril-sankoh,Sierra Leone,Freetown,Sierra Leone,1983-05-15,Centre-Back,Defender,,,,2250000.0,,TOP sportmanagement,https://img.a.transfermarkt.technology/portrait/header/21590-1436701428.jpg?lm=1,https://www.transfermarkt.co.uk/gibril-sankoh/profil/spieler/21590,NL1,Roda JC Kerkrade
21988,Leandro,Rinaudo,Leandro Rinaudo,2013,1210,leandro-rinaudo,Italy,Palermo,Italy,1983-05-09,Centre-Back,Defender,right,191.0,,3000000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_21988_1210_2013_09_24_1.jpg?lm=1,https://www.transfermarkt.co.uk/leandro-rinaudo/profil/spieler/21988,IT1,US Livorno 1915
22053,Mario,Licka,Mario Licka,2012,3911,mario-licka,CSSR,Ostrava,Czech Republic,1982-04-30,Attacking Midfield,Midfield,right,179.0,,1800000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_22053_3911_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/mario-licka/profil/spieler/22053,FR1,Stade Brestois 29
22395,Adil,Hermach,Adil Hermach,2012,415,adil-hermach,France,Nîmes,Morocco,1986-06-27,,Missing,right,177.0,,3200000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_22395_415_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/adil-hermach/profil/spieler/22395,FR1,FC Toulouse
22489,Frank,Kristensen,Frank Kristensen,2013,865,frank-kristensen,Denmark,Agger,Denmark,1977-03-10,Centre-Forward,Attack,both,186.0,,1500000.0,,Ulrik Le Fevre,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/frank-kristensen/profil/spieler/22489,DK1,FC Midtjylland
22516,Chris,Sörensen,Chris Sörensen,2013,5724,chris-sorensen,Denmark,Randers,Denmark,1977-07-27,Centre-Back,Defender,left,186.0,,1250000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/chris-sorensen/profil/spieler/22516,DK1,Randers FC
22860,Jesper,Hansen,Jesper Hansen,2023,678,jesper-hansen,Denmark,Slangerup,Denmark,1985-03-31,Goalkeeper,Goalkeeper,right,188.0,200000.0,1000000.0,2024-06-30 00:00:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/22860-1601543044.jpg?lm=1,https://www.transfermarkt.co.uk/jesper-hansen/profil/spieler/22860,DK1,Aarhus GF
22995,Danny,Olsen,Danny Olsen,2018,5818,danny-olsen,,,Denmark,1985-06-11,Central Midfield,Midfield,right,186.0,,1500000.0,,Elite Consulting,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/danny-olsen/profil/spieler/22995,DK1,Hobro IK
23102,,Riki,Riki,2014,16795,riki,Spain,Aranjuez,Spain,1980-08-11,Centre-Forward,Attack,left,187.0,,6000000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_23102_16795_2013_10_17_1.jpg?lm=1,https://www.transfermarkt.co.uk/riki/profil/spieler/23102,ES1,Granada CF
23141,Henrik,Toft,Henrik Toft,2012,2414,henrik-toft,Denmark,Christiansfeld,Denmark,1981-04-15,Centre-Forward,Attack,left,196.0,,900000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/henrik-toft/profil/spieler/23141,DK1,AC Horsens
23365,,Reginaldo,Reginaldo,2012,1387,reginaldo,Brazil,Jundiaí,Brazil,1983-07-31,Centre-Forward,Attack,right,175.0,10000.0,3500000.0,2024-06-30 00:00:00,Soccer 3,https://img.a.transfermarkt.technology/portrait/header/23365-1666043408.png?lm=1,https://www.transfermarkt.co.uk/reginaldo/profil/spieler/23365,IT1,Siena FC
23888,Fatih,Atik,Fatih Atik,2016,1506,fatih-atik,France,Gleizé,Turkey,1984-06-25,Central Midfield,Midfield,right,174.0,,1250000.0,,,https://img.a.transfermarkt.technology/portrait/header/23888-1450274773.jpg?lm=1,https://www.transfermarkt.co.uk/fatih-atik/profil/spieler/23888,TR1,Kardemir Karabükspor
24043,Sergiy,Nazarenko,Sergiy Nazarenko,2016,339,sergiy-nazarenko,UdSSR,Kirovograd,Ukraine,1980-02-16,Attacking Midfield,Midfield,both,176.0,,5250000.0,,,https://img.a.transfermarkt.technology/portrait/header/24043-1639327226.png?lm=1,https://www.transfermarkt.co.uk/sergiy-nazarenko/profil/spieler/24043,UKR1,Dnipro Dnipropetrovsk (-2020)
24131,Vladimir,Gabulov,Vladimir Gabulov,2017,2282,vladimir-gabulov,UdSSR,"Mozdok, Alania Republic",Russia,1983-10-19,Goalkeeper,Goalkeeper,right,190.0,,7500000.0,,,https://img.a.transfermarkt.technology/portrait/header/24131-1555868547.png?lm=1,https://www.transfermarkt.co.uk/vladimir-gabulov/profil/spieler/24131,BE1,Club Brugge KV
24975,Athanasios,Prittas,Athanasios Prittas,2012,7185,athanasios-prittas,Greece,Thessaloniki,Greece,1979-01-09,Central Midfield,Midfield,right,183.0,,1000000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/athanasios-prittas/profil/spieler/24975,GR1,Panthrakikos Komotini
24994,Roman,Gerus,Roman Gerus,2016,3729,roman-gerus,UdSSR,"Tikhoretsk, Krasnodar Region",Russia,1980-09-14,Goalkeeper,Goalkeeper,right,192.0,,650000.0,,Pavel Andreev,https://img.a.transfermarkt.technology/portrait/header/24994-1455270325.jpg?lm=1,https://www.transfermarkt.co.uk/roman-gerus/profil/spieler/24994,RU1,Arsenal Tula
25106,,Evaldo,Evaldo,2015,979,evaldo,Brazil,Rio Piraciciba,Brazil,1982-03-18,Left-Back,Defender,left,183.0,,4200000.0,,,https://img.a.transfermarkt.technology/portrait/header/25106-1441377395.jpg?lm=1,https://www.transfermarkt.co.uk/evaldo/profil/spieler/25106,PO1,Moreirense FC
25523,Karim,El Ahmadi,Karim El Ahmadi,2017,234,karim-el-ahmadi,Netherlands,Enschede,Morocco,1985-01-27,Defensive Midfield,Midfield,right,179.0,,4500000.0,,,https://img.a.transfermarkt.technology/portrait/header/25523-1523371802.jpg?lm=1,https://www.transfermarkt.co.uk/karim-el-ahmadi/profil/spieler/25523,NL1,Feyenoord Rotterdam
25921,Roman,Vorobjov,Roman Vorobjov,2016,14589,roman-vorobjov,UdSSR,St. Petersburg,Russia,1984-03-24,Central Midfield,Midfield,both,175.0,,2500000.0,,,https://img.a.transfermarkt.technology/portrait/header/25921-1597631016.png?lm=1,https://www.transfermarkt.co.uk/roman-vorobjov/profil/spieler/25921,RU1,FK Orenburg
26229,,Diego,Diego,2016,1085,diego,Brazil,Itaqui,Brazil,1979-05-11,Goalkeeper,Goalkeeper,right,188.0,,1200000.0,,,https://img.a.transfermarkt.technology/portrait/header/26229-1446653897.jpg?lm=1,https://www.transfermarkt.co.uk/diego/profil/spieler/26229,PO1,Vitória Setúbal FC
27494,Georgios,Zisopoulos,Georgios Zisopoulos,2018,2672,georgios-zisopoulos,Greece,Katerini,Greece,1984-05-23,Defensive Midfield,Midfield,right,182.0,,1000000.0,,ES SPORT,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/georgios-zisopoulos/profil/spieler/27494,GR1,APO Levadiakos
27611,Stephan,Schröck,Stephan Schröck,2013,24,stephan-schrock,Germany,Schweinfurt,Philippines,1986-08-21,Attacking Midfield,Midfield,right,170.0,200000.0,2000000.0,,,https://img.a.transfermarkt.technology/portrait/header/27611-1672779424.jpg?lm=1,https://www.transfermarkt.co.uk/stephan-schrock/profil/spieler/27611,L1,Eintracht Frankfurt
27613,Theodoros,Tripotseris,Theodoros Tripotseris,2018,4603,theodoros-tripotseris,Greece,Athen,Greece,1986-03-04,Centre-Back,Defender,right,187.0,,600000.0,,W11/SF Network,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/theodoros-tripotseris/profil/spieler/27613,GR1,AE Larisa
27644,Morten,Moldskred,Morten Moldskred,2012,678,morten-moldskred,Norway,Ulsteinvik,Norway,1980-06-13,Left Winger,Attack,right,176.0,,1000000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/morten-moldskred/profil/spieler/27644,DK1,Aarhus GF
27941,Danijel,Subasic,Danijel Subasic,2019,162,danijel-subasic,Jugoslawien (SFR),Zadar,Croatia,1984-10-27,Goalkeeper,Goalkeeper,right,191.0,50000.0,6000000.0,2023-05-31 00:00:00,TTMA,https://img.a.transfermarkt.technology/portrait/header/27941-1662876077.jpg?lm=1,https://www.transfermarkt.co.uk/danijel-subasic/profil/spieler/27941,FR1,AS Monaco
28023,Luca,Mazzoni,Luca Mazzoni,2013,1210,luca-mazzoni,Italy,Livorno,Italy,1984-03-29,Goalkeeper,Goalkeeper,right,191.0,,600000.0,,,https://img.a.transfermarkt.technology/portrait/header/28023-1538482120.jpg?lm=1,https://www.transfermarkt.co.uk/luca-mazzoni/profil/spieler/28023,IT1,US Livorno 1915
28817,Gabriele,Perico,Gabriele Perico,2014,1429,gabriele-perico,Italy,Bergamo,Italy,1984-03-11,Right-Back,Defender,right,183.0,,900000.0,,,https://img.a.transfermarkt.technology/portrait/header/28817-1476266669.jpg?lm=1,https://www.transfermarkt.co.uk/gabriele-perico/profil/spieler/28817,IT1,Cesena FC
28850,Benjamin,Onwuachi,Benjamin Onwuachi,2012,128,benjamin-onwuachi,Nigeria,Lagos,Nigeria,1984-04-09,Centre-Forward,Attack,right,171.0,,2500000.0,,sports-deal,https://img.a.transfermarkt.technology/portrait/header/28850-1695839603.jpg?lm=1,https://www.transfermarkt.co.uk/benjamin-onwuachi/profil/spieler/28850,GR1,AO Xanthi
29178,,Nino,Nino,2020,1531,nino,Spain,Almería,Spain,1980-06-10,Centre-Forward,Attack,right,169.0,,4000000.0,,,https://img.a.transfermarkt.technology/portrait/header/29178-1516285918.jpg?lm=1,https://www.transfermarkt.co.uk/nino/profil/spieler/29178,ES1,Elche CF
29366,,Edinho,Edinho,2018,3349,edinho,Portugal,Aveiro,Portugal,1982-07-07,Centre-Forward,Attack,right,182.0,,2500000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/29366-1534350818.png?lm=1,https://www.transfermarkt.co.uk/edinho/profil/spieler/29366,PO1,CD Feirense
29424,,Paulinho,Paulinho,2013,1210,paulinho,Brazil,Caxias do Sul,Brazil,1986-01-10,Centre-Forward,Attack,right,176.0,,8500000.0,,,https://img.a.transfermarkt.technology/portrait/header/29424-1494842965.jpg?lm=1,https://www.transfermarkt.co.uk/paulinho/profil/spieler/29424,IT1,US Livorno 1915
29494,Hakan,Balta,Hakan Balta,2017,141,hakan-balta,Germany,Berlin,Turkey,1983-03-23,Left-Back,Defender,left,184.0,,6500000.0,,Foot & Ball,https://img.a.transfermarkt.technology/portrait/header/29494-1473586878.jpeg?lm=1,https://www.transfermarkt.co.uk/hakan-balta/profil/spieler/29494,TR1,Galatasaray
29594,Graziano,Pellè,Graziano Pellè,2020,130,graziano-pelle,Italy,San Cesario di Lecce,Italy,1985-07-15,Centre-Forward,Attack,right,194.0,,11000000.0,,Key United,https://img.a.transfermarkt.technology/portrait/header/29594-1609843452.jpg?lm=1,https://www.transfermarkt.co.uk/graziano-pelle/profil/spieler/29594,IT1,Parma Calcio 1913
29962,Daniele,Dessena,Daniele Dessena,2019,19,daniele-dessena,Italy,Parma,Italy,1987-05-10,Central Midfield,Midfield,right,182.0,200000.0,4000000.0,2023-06-30 00:00:00,BC Group,https://img.a.transfermarkt.technology/portrait/header/29962-1662937151.jpg?lm=1,https://www.transfermarkt.co.uk/daniele-dessena/profil/spieler/29962,IT1,Brescia Calcio
29997,Heinrich,Schmidtgal,Heinrich Schmidtgal,2012,65,heinrich-schmidtgal,UdSSR,"Esik, Almaty Region",Kazakhstan,1985-11-20,Left-Back,Defender,,,,1750000.0,,,https://img.a.transfermarkt.technology/portrait/header/29997-1438160867.jpg?lm=1,https://www.transfermarkt.co.uk/heinrich-schmidtgal/profil/spieler/29997,L1,SpVgg Greuther Fürth
30321,Óscar,Trejo,Óscar Trejo,2023,367,oscar-trejo,Argentina,Santiago del Estero,Argentina,1988-04-26,Attacking Midfield,Midfield,right,180.0,2500000.0,4000000.0,2024-06-30 00:00:00,Eleven Talent Group,https://img.a.transfermarkt.technology/portrait/header/30321-1653039805.jpg?lm=1,https://www.transfermarkt.co.uk/oscar-trejo/profil/spieler/30321,ES1,Rayo Vallecano
30333,Marco,Motta,Marco Motta,2014,506,marco-motta,Italy,Merate,Italy,1986-05-14,Right-Back,Defender,right,186.0,125000.0,6500000.0,,NSTM,https://img.a.transfermarkt.technology/portrait/header/30333-1640403703.JPG?lm=1,https://www.transfermarkt.co.uk/marco-motta/profil/spieler/30333,IT1,Juventus FC
30476,Samil,Cinaz,Samil Cinaz,2019,3205,samil-cinaz,Germany,Nürnberg,Turkey,1986-03-08,Defensive Midfield,Midfield,,,,1500000.0,,,https://img.a.transfermarkt.technology/portrait/header/30476-1471101189.jpg?lm=1,https://www.transfermarkt.co.uk/samil-cinaz/profil/spieler/30476,TR1,Kayserispor
30553,Daan,Van Gijseghem,Daan Van Gijseghem,2013,1411,daan-van-gijseghem,Belgium,Oudenaarde,Belgium,1988-03-02,Centre-Back,Defender,right,184.0,,1800000.0,,The Football Farm,https://img.a.transfermarkt.technology/portrait/header/30553-1616773828.jpg?lm=1,https://www.transfermarkt.co.uk/daan-van-gijseghem/profil/spieler/30553,BE1,RAEC Mons (- 2015)
31579,Adam,Johnson,Adam Johnson,2015,289,adam-johnson,England,Sunderland,England,1987-07-14,Right Winger,Attack,left,182.0,,15000000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_31579_289_2013_03_06_1.jpg?lm=1,https://www.transfermarkt.co.uk/adam-johnson/profil/spieler/31579,GB1,Sunderland AFC
31741,Nicolas,Feldhahn,Nicolas Feldhahn,2021,27,nicolas-feldhahn,Germany,München,Germany,1986-08-14,Defensive Midfield,Midfield,right,189.0,,500000.0,,,https://img.a.transfermarkt.technology/portrait/header/31741-1632918403.jpg?lm=1,https://www.transfermarkt.co.uk/nicolas-feldhahn/profil/spieler/31741,L1,Bayern Munich
32567,William Kwabena,Tiero,William Kwabena Tiero,2012,2424,william-kwabena-tiero,Ghana,Tema,Ghana,1980-12-03,Attacking Midfield,Midfield,right,174.0,,900000.0,,,https://img.a.transfermarkt.technology/portrait/header/32567-1672253230.png?lm=1,https://www.transfermarkt.co.uk/william-kwabena-tiero/profil/spieler/32567,PO1,Gil Vicente FC
32568,,Pedro Geromel,Pedro Geromel,2012,237,pedro-geromel,Brazil,São Paulo,Brazil,1985-09-21,Centre-Back,Defender,right,190.0,250000.0,8000000.0,2023-12-31 00:00:00,MPX SPORTS,https://img.a.transfermarkt.technology/portrait/header/32568-1493385031.jpg?lm=1,https://www.transfermarkt.co.uk/pedro-geromel/profil/spieler/32568,ES1,RCD Mallorca
33046,,Cabral,Cabral,2014,289,cabral,Cape Verde,Praia,Switzerland,1988-10-22,Defensive Midfield,Midfield,right,180.0,,1000000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_33046_26_2012_3.jpg?lm=1,https://www.transfermarkt.co.uk/cabral/profil/spieler/33046,GB1,Sunderland AFC
33065,Dean,Hammond,Dean Hammond,2015,1003,dean-hammond,England,Hastings,England,1983-03-07,Central Midfield,Midfield,right,182.0,,750000.0,,,https://img.a.transfermarkt.technology/portrait/header/s_33065_180_2012_1.jpg?lm=1,https://www.transfermarkt.co.uk/dean-hammond/profil/spieler/33065,GB1,Leicester City
33357,,Miranda,Miranda,2018,46,miranda,Brazil,Paranavaí,Brazil,1984-09-07,Centre-Back,Defender,right,186.0,,22000000.0,,Gestifute,https://img.a.transfermarkt.technology/portrait/header/33357-1448967043.jpg?lm=1,https://www.transfermarkt.co.uk/miranda/profil/spieler/33357,IT1,Inter Milan
33448,Cristian,Rodríguez,Cristian Rodríguez,2014,130,cristian-rodriguez,Uruguay,Juan Lacaze,Uruguay,1985-09-30,Left Midfield,Midfield,left,176.0,,9000000.0,,EUROPE SPORTS GROUP,https://img.a.transfermarkt.technology/portrait/header/33448-1581878632.jpg?lm=1,https://www.transfermarkt.co.uk/cristian-rodriguez/profil/spieler/33448,IT1,Parma Calcio 1913
33478,Cheik,Tioté,Cheik Tioté,2015,762,cheik-tiote,Cote d'Ivoire,Yamoussoukro,Cote d'Ivoire,1986-06-21,Defensive Midfield,Midfield,right,180.0,,12500000.0,,,https://img.a.transfermarkt.technology/portrait/header/33478-1496677764.jpg?lm=1,https://www.transfermarkt.co.uk/cheik-tiote/profil/spieler/33478,GB1,Newcastle United
33735,,Peçanha,Peçanha,2016,3349,pecanha,Brazil,São Gonçalo,Brazil,1980-01-11,Goalkeeper,Goalkeeper,left,181.0,,1100000.0,,,https://img.a.transfermarkt.technology/portrait/header/33735-1550846249.jpg?lm=1,https://www.transfermarkt.co.uk/pecanha/profil/spieler/33735,PO1,CD Feirense
33848,Baptiste,Martin,Baptiste Martin,2013,601,baptiste-martin,France,Troyes,France,1985-05-14,Centre-Back,Defender,right,186.0,,1500000.0,,,https://img.a.transfermarkt.technology/portrait/header/33848-1652199669.jpg?lm=1,https://www.transfermarkt.co.uk/baptiste-martin/profil/spieler/33848,BE1,KV Kortrijk
33925,Jessy,Moulin,Jessy Moulin,2022,1095,jessy-moulin,France,Valence,France,1986-01-13,Goalkeeper,Goalkeeper,right,184.0,200000.0,1000000.0,,,https://img.a.transfermarkt.technology/portrait/header/33925-1596554689.jpg?lm=1,https://www.transfermarkt.co.uk/jessy-moulin/profil/spieler/33925,FR1,ESTAC Troyes
33950,Laurent,Agouazi,Laurent Agouazi,2014,3060,laurent-agouazi,France,Langres,Algeria,1984-03-16,Defensive Midfield,Midfield,right,184.0,,1400000.0,,Henri Zambelli,https://img.a.transfermarkt.technology/portrait/header/s_33950_1162_2012_2.jpg?lm=1,https://www.transfermarkt.co.uk/laurent-agouazi/profil/spieler/33950,GR1,Atromitos Athens
34158,Hassan,El Mouataz,Hassan El Mouataz,2012,498,hassan-el-mouataz,Morocco,Rabat,Morocco,1981-09-21,Left-Back,Defender,left,179.0,,1200000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/hassan-el-mouataz/profil/spieler/34158,BE1,KSC Lokeren (- 2020)
35099,Steven,Fletcher,Steven Fletcher,2022,1519,steven-fletcher,England,Shrewsbury,Scotland,1987-03-26,Centre-Forward,Attack,left,185.0,200000.0,15000000.0,,,https://img.a.transfermarkt.technology/portrait/header/35099-1598511964.jpg?lm=1,https://www.transfermarkt.co.uk/steven-fletcher/profil/spieler/35099,SC1,Dundee United FC
35435,Lucian,Burdujan,Lucian Burdujan,2014,6996,lucian-burdujan,Romania,Piatra Neamţ,Romania,1984-02-18,Centre-Forward,Attack,left,181.0,,1000000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/lucian-burdujan/profil/spieler/35435,UKR1,Goverla Uzhgorod (- 2016)
35493,Stephan,Fürstner,Stephan Fürstner,2021,39,stephan-furstner,Germany,München,Germany,1987-09-11,Defensive Midfield,Midfield,both,178.0,,2000000.0,,Talcon Management,https://img.a.transfermarkt.technology/portrait/header/35493-1500455969.jpg?lm=1,https://www.transfermarkt.co.uk/stephan-furstner/profil/spieler/35493,L1,1.FSV Mainz 05
35743,Fabio,Ceravolo,Fabio Ceravolo,2019,130,fabio-ceravolo,Italy,Locri,Italy,1987-03-05,Centre-Forward,Attack,right,180.0,150000.0,2000000.0,2023-06-30 00:00:00,Andrea Cattoli,https://img.a.transfermarkt.technology/portrait/header/35743-1608312758.jpg?lm=1,https://www.transfermarkt.co.uk/fabio-ceravolo/profil/spieler/35743,IT1,Parma Calcio 1913
35872,Änis,Ben-Hatira,Änis Ben-Hatira,2020,4603,anis-ben-hatira,Germany,Berlin,Tunisia,1988-07-18,Attacking Midfield,Midfield,both,183.0,100000.0,3000000.0,,,https://img.a.transfermarkt.technology/portrait/header/35872-1673857310.jpg?lm=1,https://www.transfermarkt.co.uk/anis-ben-hatira/profil/spieler/35872,GR1,AE Larisa
36211,Marco,Pinto,Marco Pinto,2018,3336,marco-pinto,Portugal,Lisboa,Portugal,1988-03-22,Goalkeeper,Goalkeeper,right,182.0,,100000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/36211-1510139164.jpg?lm=1,https://www.transfermarkt.co.uk/marco-pinto/profil/spieler/36211,PO1,Desportivo Aves (- 2020)
36593,Steven,Anderson,Steven Anderson,2019,2578,steven-anderson,Scotland,Edinburgh,Scotland,1985-12-19,Centre-Back,Defender,right,180.0,,500000.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/steven-anderson/profil/spieler/36593,SC1,St. Johnstone FC
